交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2010-03-16,"2,974.49","2,992.84","2,993.84","2,963.44","596,279.91","6,993,164.76",,15.90,0.53,515.27,20.80
2010-03-17,"2,999.82","3,050.48","3,050.76","2,994.89","870,856.99","10,501,031.72",,57.64,1.93,572.91,23.12
2010-03-18,"3,053.16","3,046.09","3,063.59","3,035.02","913,791.24","10,854,126.26",,-4.39,-0.14,568.52,22.95
2010-03-19,"3,046.75","3,067.75","3,069.66","3,031.02","884,811.89","10,321,225.85",,21.66,0.71,590.18,23.82
2010-03-22,"3,069.66","3,074.58","3,083.35","3,061.76","964,994.11","11,343,865.80",,6.83,0.22,597.01,24.10
2010-03-23,"3,076.96","3,053.13","3,082.97","3,051.21","928,671.90","10,871,826.09",,-21.45,-0.70,575.56,23.23
2010-03-24,"3,058.93","3,056.81","3,076.75","3,052.21","892,663.65","10,352,005.17",,3.68,0.12,579.24,23.38
2010-03-25,"3,051.36","3,019.18","3,051.36","3,012.31","901,905.42","10,528,500.68",,-37.63,-1.23,541.61,21.86
2010-03-26,"3,017.22","3,059.72","3,067.71","3,009.91","930,777.16","10,895,722.45",,40.54,1.34,582.15,23.50
2010-03-29,"3,076.05","3,123.80","3,130.28","3,071.69","1,318,951.14","15,518,715.81",,64.08,2.09,646.23,26.08
2010-03-30,"3,123.83","3,128.47","3,132.58","3,113.77","1,024,315.15","12,518,459.87",,4.67,0.15,650.90,26.27
2010-03-31,"3,129.57","3,109.11","3,130.11","3,101.76","1,011,433.51","12,280,444.84",,-19.36,-0.62,631.54,25.49
2010-04-01,"3,111.94","3,147.42","3,148.34","3,111.94","1,267,792.13","15,401,426.35",,38.31,1.23,669.85,27.04
2010-04-02,"3,154.77","3,157.96","3,159.60","3,141.87","1,227,893.83","15,005,085.48",,10.54,0.33,680.39,27.46
2010-04-06,"3,170.61","3,158.68","3,177.97","3,141.93","1,168,147.03","14,408,262.21",,0.72,0.02,681.11,27.49
2010-04-07,"3,156.31","3,148.22","3,161.08","3,132.24","1,035,215.70","12,677,162.78",,-10.46,-0.33,670.65,27.07
2010-04-08,"3,143.45","3,118.71","3,143.83","3,110.26","1,146,433.89","14,217,959.67",,-29.51,-0.94,641.14,25.88
2010-04-09,"3,118.93","3,145.35","3,146.46","3,114.79","1,054,259.60","13,409,415.38",,26.64,0.85,667.78,26.95
2010-04-12,"3,151.89","3,129.26","3,156.21","3,111.90","1,379,627.01","17,500,384.48",,-16.08,-0.51,651.69,26.30
2010-04-13,"3,129.69","3,161.25","3,173.63","3,101.48","1,439,820.40","18,468,946.21",,31.99,1.02,683.68,27.59
2010-04-14,"3,161.55","3,166.18","3,167.66","3,145.56","1,064,358.47","13,791,938.55",,4.93,0.16,688.61,27.79
2010-04-15,"3,168.14","3,164.97","3,181.66","3,135.99","1,062,639.08","13,681,295.40",,-1.22,-0.04,687.40,27.74
2010-04-16,"3,159.67","3,130.30","3,159.67","3,121.37","809,349.18","10,290,444.68",,-34.66,-1.10,652.73,26.35
2010-04-19,"3,096.79","2,980.30","3,096.79","2,977.77","1,293,605.05","15,639,443.13",,-150.01,-4.79,502.73,20.29
2010-04-20,"2,980.08","2,979.53","2,998.91","2,941.35","1,017,322.49","12,478,381.77",,-0.76,-0.03,501.96,20.26
2010-04-21,"2,984.62","3,033.28","3,034.33","2,972.10","1,163,085.14","14,602,765.16",,53.74,1.80,555.71,22.43
2010-04-22,"3,021.29","2,999.48","3,023.64","2,978.46","1,217,266.64","15,333,772.66",,-33.79,-1.11,521.92,21.07
2010-04-23,"2,995.57","2,983.54","3,015.63","2,966.79","1,035,187.13","13,588,139.59",,-15.95,-0.53,505.97,20.42
2010-04-26,"2,988.08","2,969.50","2,996.83","2,965.83","891,466.75","11,625,441.95",,-14.03,-0.47,491.93,19.86
2010-04-27,"2,962.15","2,907.93","2,962.15","2,866.34","1,082,712.73","13,115,855.47",,-61.58,-2.07,430.36,17.37
2010-04-28,"2,883.17","2,900.33","2,916.68","2,865.47","837,494.11","10,485,071.79",,-7.60,-0.26,422.76,17.06
2010-04-29,"2,912.20","2,868.43","2,928.93","2,867.94","893,444.34","11,220,632.86",,-31.90,-1.10,390.86,15.78
2010-04-30,"2,867.65","2,870.61","2,875.81","2,820.95","887,344.44","10,598,997.80",,2.18,0.08,393.04,15.86
2010-05-04,"2,821.35","2,835.28","2,862.56","2,809.13","660,798.44","7,876,291.21",,-35.33,-1.23,357.71,14.44
2010-05-05,"2,804.51","2,857.15","2,857.29","2,770.33","953,405.78","11,415,579.78",,21.87,0.77,379.58,15.32
2010-05-06,"2,838.95","2,739.70","2,838.95","2,735.00","926,493.16","11,320,123.76",,-117.45,-4.11,262.13,10.58
2010-05-07,"2,685.99","2,688.38","2,732.18","2,665.81","920,262.60","10,850,245.96",,-51.32,-1.87,210.81,8.51
2010-05-10,"2,690.86","2,698.76","2,713.06","2,646.59","818,540.50","9,543,935.12",,10.37,0.39,221.19,8.93
2010-05-11,"2,745.60","2,647.57","2,751.07","2,638.53","878,971.07","10,098,056.06",,-51.18,-1.90,170.01,6.86
2010-05-12,"2,628.02","2,655.71","2,668.12","2,604.20","825,441.60","9,058,204.21",,8.14,0.31,178.15,7.19
2010-05-13,"2,653.58","2,710.51","2,711.07","2,646.90","830,777.33","9,073,611.61",,54.79,2.06,232.94,9.40
2010-05-14,"2,692.10","2,696.63","2,712.86","2,677.19","733,680.24","8,257,672.72",,-13.88,-0.51,219.06,8.84
2010-05-17,"2,663.88","2,559.93","2,663.88","2,557.24","826,483.26","8,820,760.73",,-136.70,-5.07,82.36,3.32
2010-05-18,"2,555.14","2,594.78","2,603.32","2,529.63","827,923.86","8,465,976.92",,34.85,1.36,117.21,4.73
2010-05-19,"2,581.63","2,587.81","2,623.96","2,554.98","713,721.86","7,663,173.36",,-6.98,-0.27,110.24,4.45
2010-05-20,"2,571.54","2,555.94","2,609.64","2,551.45","663,900.44","7,196,166.07",,-31.87,-1.23,78.37,3.16
2010-05-21,"2,492.58","2,583.52","2,584.45","2,481.97","838,560.90","8,699,829.57",,27.58,1.08,105.95,4.28
2010-05-24,"2,596.32","2,673.42","2,680.49","2,596.32","1,124,972.72","12,177,122.62",,89.90,3.48,195.85,7.91
2010-05-25,"2,654.36","2,622.63","2,659.74","2,609.09","932,690.50","10,169,741.26",,-50.79,-1.90,145.06,5.85
2010-05-26,"2,620.85","2,625.79","2,644.94","2,610.51","687,104.64","7,520,247.53",,3.16,0.12,148.22,5.98
2010-05-27,"2,615.11","2,655.92","2,662.08","2,583.55","878,835.69","9,651,627.92",,30.13,1.15,178.35,7.20
2010-05-28,"2,680.40","2,655.77","2,686.54","2,641.41","869,479.98","9,864,876.81",,-0.15,-0.01,178.20,7.19
2010-05-31,"2,647.87","2,592.15","2,665.39","2,591.54","787,438.82","8,720,375.08",,-63.62,-2.40,114.58,4.62
2010-06-01,"2,577.76","2,568.28","2,598.90","2,534.27","746,661.13","7,981,466.18",,-23.86,-0.92,90.71,3.66
2010-06-02,"2,548.54","2,571.42","2,572.34","2,521.06","648,666.34","6,969,251.88",,3.14,0.12,93.85,3.79
2010-06-03,"2,575.77","2,552.66","2,596.14","2,551.53","695,023.28","7,446,243.41",,-18.77,-0.73,75.09,3.03
2010-06-04,"2,536.23","2,553.59","2,556.97","2,527.87","565,184.95","6,064,595.65",,0.94,0.04,76.02,3.07
2010-06-07,"2,508.33","2,511.73","2,527.10","2,491.66","656,979.88","7,015,378.40",,-41.86,-1.64,34.16,1.38
2010-06-08,"2,510.08","2,513.95","2,531.88","2,491.65","630,324.68","6,934,265.33",,2.22,0.09,36.38,1.47
2010-06-09,"2,523.88","2,583.87","2,589.47","2,501.12","960,309.84","10,266,253.01",,69.92,2.78,106.30,4.29
2010-06-10,"2,561.55","2,562.58","2,581.05","2,554.79","745,839.64","8,056,928.90",,-21.29,-0.82,85.01,3.43
2010-06-11,"2,574.90","2,569.94","2,590.98","2,566.62","665,192.80","7,392,036.73",,7.36,0.29,92.37,3.73
2010-06-17,"2,588.97","2,560.25","2,595.51","2,559.72","549,570.39","6,165,069.98",,-9.70,-0.38,82.68,3.34
2010-06-18,"2,556.60","2,513.22","2,568.86","2,505.33","672,184.53","7,284,091.31",,-47.02,-1.84,35.65,1.44
2010-06-21,"2,517.29","2,586.21","2,587.34","2,504.32","785,544.25","8,169,402.81",,72.99,2.90,108.64,4.38
2010-06-22,"2,579.63","2,588.70","2,598.35","2,572.96","636,814.59","6,589,843.66",,2.49,0.10,111.13,4.49
2010-06-23,"2,576.34","2,569.87","2,593.67","2,546.52","587,768.22","6,189,482.12",,-18.83,-0.73,92.30,3.73
2010-06-24,"2,563.64","2,566.75","2,586.90","2,554.34","488,565.71","5,102,072.88",,-3.13,-0.12,89.18,3.60
2010-06-25,"2,556.54","2,552.82","2,572.83","2,534.27","500,788.52","5,168,799.78",,-13.93,-0.54,75.25,3.04
2010-06-28,"2,550.65","2,535.28","2,561.49","2,528.39","432,039.38","4,525,733.09",,-17.54,-0.69,57.71,2.33
2010-06-29,"2,534.50","2,427.05","2,541.14","2,425.93","737,449.04","7,136,187.14",,-108.23,-4.27,-50.52,-2.04
2010-06-30,"2,409.54","2,398.37","2,411.44","2,382.36","552,105.69","5,115,435.13",,-28.68,-1.18,-79.20,-3.20
2010-07-01,"2,393.95","2,373.79","2,410.77","2,371.78","499,676.86","4,641,515.85",,-24.58,-1.02,-103.78,-4.19
2010-07-02,"2,371.32","2,382.90","2,386.40","2,319.74","683,295.70","6,154,527.03",,9.11,0.38,-94.67,-3.82
2010-07-05,"2,358.76","2,363.95","2,378.09","2,335.57","479,964.52","4,299,966.81",,-18.95,-0.80,-113.62,-4.59
2010-07-06,"2,358.28","2,409.42","2,409.78","2,356.55","613,642.95","5,561,825.73",,45.48,1.92,-68.15,-2.75
2010-07-07,"2,407.67","2,421.12","2,421.68","2,392.57","561,107.00","5,249,374.54",,11.69,0.49,-56.45,-2.28
2010-07-08,"2,429.68","2,415.15","2,436.28","2,402.00","544,859.54","5,044,920.25",,-5.97,-0.25,-62.42,-2.52
2010-07-09,"2,416.58","2,470.92","2,485.60","2,398.68","858,901.48","8,183,466.18",,55.77,2.31,-6.65,-0.27
2010-07-12,"2,468.54","2,490.72","2,501.02","2,455.81","829,223.49","8,158,060.55",,19.80,0.80,13.15,0.53
2010-07-13,"2,468.69","2,450.29","2,468.69","2,439.24","663,270.19","6,339,204.32",,-40.43,-1.62,-27.28,-1.10
2010-07-14,"2,456.10","2,470.44","2,494.59","2,456.10","729,461.45","7,022,121.76",,20.15,0.82,-7.13,-0.29
2010-07-15,"2,465.99","2,424.30","2,487.24","2,423.65","1,055,392.39","7,218,634.02",,-46.14,-1.87,-53.26,-2.15
2010-07-16,"2,414.68","2,424.27","2,428.46","2,389.07","707,933.03","5,599,224.28",,-0.03,0.00,-53.30,-2.15
2010-07-19,"2,399.58","2,475.42","2,484.19","2,392.27","888,389.62","7,947,529.68",,51.15,2.11,-2.15,-0.09
2010-07-20,"2,477.75","2,528.73","2,530.33","2,477.46","1,185,983.74","11,164,175.09",,53.31,2.15,51.16,2.06
2010-07-21,"2,529.62","2,535.39","2,553.45","2,520.15","1,142,478.32","10,577,252.60",,6.66,0.26,57.82,2.33
2010-07-22,"2,525.98","2,562.41","2,563.24","2,522.20","1,059,342.17","9,575,490.05",,27.01,1.07,84.84,3.42
2010-07-23,"2,566.85","2,572.03","2,579.52","2,549.24","1,143,731.49","10,116,859.35",,9.62,0.38,94.46,3.81
2010-07-26,"2,576.37","2,588.68","2,589.48","2,556.47","933,264.86","8,858,877.52",,16.66,0.65,111.11,4.48
2010-07-27,"2,581.59","2,575.37","2,588.00","2,565.64","866,052.36","8,515,695.13",,-13.32,-0.51,97.80,3.95
2010-07-28,"2,574.32","2,633.66","2,636.00","2,564.16","1,289,795.38","12,194,719.27",,58.30,2.26,156.09,6.30
2010-07-29,"2,635.05","2,648.12","2,656.41","2,623.94","1,391,236.05","13,120,031.11",,14.45,0.55,170.55,6.88
2010-07-30,"2,642.85","2,637.50","2,643.04","2,614.73","947,737.88","9,412,093.98",,-10.61,-0.40,159.93,6.46
2010-08-02,"2,635.81","2,672.52","2,675.76","2,633.65","1,129,446.33","11,022,861.30",,35.01,1.33,194.95,7.87
2010-08-03,"2,678.79","2,627.00","2,681.79","2,626.72","1,279,710.94","13,039,749.98",,-45.51,-1.70,149.43,6.03
2010-08-04,"2,620.50","2,638.52","2,638.90","2,589.99","1,121,237.37","11,284,572.89",,11.52,0.44,160.95,6.50
2010-08-05,"2,636.24","2,620.76","2,640.59","2,606.62","1,135,143.82","11,542,638.13",,-17.76,-0.67,143.19,5.78
2010-08-06,"2,618.71","2,658.39","2,659.41","2,598.91","1,209,272.86","12,336,959.89",,37.63,1.44,180.82,7.30
2010-08-09,"2,656.36","2,672.53","2,676.09","2,650.40","1,199,647.50","12,656,468.86",,14.14,0.53,194.96,7.87
2010-08-10,"2,672.79","2,595.27","2,675.31","2,594.34","1,270,100.21","12,956,770.12",,-77.26,-2.89,117.71,4.75
2010-08-11,"2,587.62","2,607.50","2,618.45","2,586.02","869,414.61","8,875,971.21",,12.22,0.47,129.93,5.24
2010-08-12,"2,584.92","2,575.48","2,608.76","2,570.96","926,752.03","9,600,586.11",,-32.02,-1.23,97.91,3.95
2010-08-13,"2,576.69","2,606.70","2,607.03","2,564.84","888,204.50","9,134,688.58",,31.22,1.21,129.13,5.21
2010-08-16,"2,603.79","2,661.71","2,665.31","2,596.77","1,258,628.23","13,074,703.65",,55.01,2.11,184.14,7.43
2010-08-17,"2,663.18","2,671.89","2,677.57","2,654.01","1,226,382.94","12,859,772.00",,10.18,0.38,194.32,7.84
2010-08-18,"2,674.50","2,666.30","2,687.76","2,654.41","1,362,543.48","12,883,104.24",,-5.59,-0.21,188.73,7.62
2010-08-19,"2,669.43","2,687.98","2,701.93","2,659.30","1,284,416.13","13,323,365.72",,21.68,0.81,210.41,8.49
2010-08-20,"2,677.02","2,642.31","2,683.29","2,636.91","1,161,721.84","11,981,733.76",,-45.67,-1.70,164.74,6.65
2010-08-23,"2,637.82","2,639.37","2,656.12","2,629.71","881,365.39","9,149,288.79",,-2.94,-0.11,161.80,6.53
2010-08-24,"2,636.53","2,650.31","2,667.17","2,614.56","1,072,436.39","10,631,834.28",,10.94,0.41,172.74,6.97
2010-08-25,"2,634.95","2,596.58","2,645.50","2,595.73","1,096,958.28","10,826,574.22",,-53.73,-2.03,119.01,4.80
2010-08-26,"2,604.88","2,603.48","2,616.96","2,590.61","803,138.57","8,180,545.48",,6.90,0.27,125.91,5.08
2010-08-27,"2,602.50","2,610.74","2,613.49","2,588.64","704,660.94","7,518,346.78",,7.26,0.28,133.17,5.38
2010-08-30,"2,622.27","2,652.66","2,656.36","2,620.19","1,104,795.25","12,086,240.01",,41.92,1.61,175.10,7.07
2010-08-31,"2,644.79","2,638.80","2,647.25","2,626.79","1,108,902.45","12,475,374.38",,-13.87,-0.52,161.23,6.51
2010-09-01,"2,641.05","2,622.88","2,662.88","2,604.49","1,271,649.40","13,849,397.06",,-15.92,-0.60,145.31,5.87
2010-09-02,"2,646.89","2,655.78","2,659.98","2,636.42","1,240,762.38","14,206,583.10",,32.89,1.25,178.21,7.19
2010-09-03,"2,658.13","2,655.39","2,660.54","2,631.85","1,294,565.26","14,597,803.20",,-0.38,-0.01,177.83,7.18
2010-09-06,"2,667.20","2,696.25","2,698.60","2,664.24","1,442,090.66","16,024,381.60",,40.86,1.54,218.68,8.83
2010-09-07,"2,698.22","2,698.36","2,704.93","2,679.02","1,122,315.39","12,361,981.35",,2.11,0.08,220.79,8.91
2010-09-08,"2,687.71","2,695.29","2,695.85","2,674.32","1,135,194.09","13,096,145.89",,-3.07,-0.11,217.72,8.79
2010-09-09,"2,698.64","2,656.35","2,698.64","2,651.60","1,329,894.34","15,615,883.35",,-38.94,-1.44,178.78,7.22
2010-09-10,"2,657.24","2,663.21","2,667.84","2,628.83","1,130,411.51","13,413,026.06",,6.86,0.26,185.64,7.49
2010-09-13,"2,665.66","2,688.32","2,696.67","2,660.61","1,179,189.14","14,079,634.84",,25.11,0.94,210.75,8.51
2010-09-14,"2,694.07","2,688.52","2,703.78","2,678.97","1,207,124.10","14,103,335.87",,0.20,0.01,210.95,8.51
2010-09-15,"2,688.39","2,652.50","2,688.49","2,645.86","1,220,398.15","13,847,477.47",,-36.02,-1.34,174.93,7.06
2010-09-16,"2,646.92","2,602.47","2,653.27","2,583.34","1,189,982.00","12,850,304.73",,-50.04,-1.89,124.90,5.04
2010-09-17,"2,607.55","2,598.69","2,615.08","2,592.54","831,713.57","9,466,586.60",,-3.78,-0.15,121.12,4.89
2010-09-20,"2,601.48","2,588.71","2,607.35","2,573.63","794,695.19","8,976,876.33",,-9.98,-0.38,111.14,4.49
2010-09-21,"2,593.76","2,591.55","2,601.10","2,580.18","581,014.06","6,635,271.89",,2.84,0.11,113.98,4.60
2010-09-27,"2,600.54","2,627.97","2,629.05","2,597.14","768,446.58","9,054,041.28",,36.42,1.41,150.40,6.07
2010-09-28,"2,625.33","2,611.35","2,625.33","2,607.02","931,174.30","11,501,276.99",,-16.61,-0.63,133.79,5.40
2010-09-29,"2,608.92","2,610.68","2,634.12","2,603.93","886,186.63","10,588,385.16",,-0.68,-0.03,133.11,5.37
2010-09-30,"2,599.72","2,655.66","2,656.00","2,597.60","895,803.61","10,708,151.57",,44.98,1.72,178.09,7.19
2010-10-08,"2,681.25","2,738.74","2,747.81","2,677.99","1,357,595.43","16,762,112.41",,83.09,3.13,261.18,10.54
2010-10-11,"2,755.03","2,806.94","2,823.60","2,755.03","2,075,352.65","25,346,981.63",,68.20,2.49,329.37,13.29
2010-10-12,"2,795.76","2,841.41","2,843.43","2,782.34","1,674,283.27","21,178,746.32",,34.47,1.23,363.84,14.69
2010-10-13,"2,842.14","2,861.36","2,862.04","2,826.22","1,852,816.71","22,838,538.79",,19.95,0.70,383.79,15.49
2010-10-14,"2,881.55","2,879.64","2,919.41","2,864.52","2,294,617.09","26,468,612.74",,18.28,0.64,402.07,16.23
2010-10-15,"2,863.74","2,971.16","2,971.16","2,858.22","2,365,685.58","27,295,077.86",,91.52,3.18,493.59,19.92
2010-10-18,"2,985.46","2,955.23","3,026.10","2,944.72","2,633,169.38","30,123,108.69",,-15.93,-0.54,477.66,19.28
2010-10-19,"2,949.63","3,001.85","3,002.37","2,931.91","1,706,678.28","19,963,132.29",,46.63,1.58,524.28,21.16
2010-10-20,"2,947.51","3,003.95","3,041.15","2,942.51","2,078,044.24","26,206,485.93",,2.10,0.07,526.38,21.25
2010-10-21,"3,009.23","2,983.53","3,018.24","2,958.55","1,614,361.41","20,507,303.37",,-20.42,-0.68,505.96,20.42
2010-10-22,"2,976.75","2,975.04","2,997.62","2,954.62","1,470,798.81","19,490,156.25",,-8.49,-0.28,497.47,20.08
2010-10-25,"2,979.71","3,051.42","3,051.54","2,959.30","1,921,142.43","25,171,140.95",,76.38,2.57,573.85,23.16
2010-10-26,"3,065.84","3,041.54","3,073.38","3,017.82","1,987,789.08","26,036,192.47",,-9.88,-0.32,563.97,22.76
2010-10-27,"3,031.65","2,997.05","3,056.40","2,988.87","1,762,682.80","23,010,530.23",,-44.50,-1.46,519.48,20.97
2010-10-28,"2,989.29","2,992.58","3,007.01","2,969.30","1,435,379.33","18,568,118.51",,-4.47,-0.15,515.01,20.79
2010-10-29,"2,993.30","2,978.84","2,996.77","2,955.48","1,471,097.54","19,456,038.60",,-13.74,-0.46,501.27,20.23
2010-11-01,"2,986.89","3,054.02","3,054.05","2,986.89","1,862,431.80","25,104,718.77",,75.19,2.52,576.45,23.27
2010-11-02,"3,061.63","3,045.43","3,089.57","3,029.32","2,249,472.83","30,650,948.07",,-8.59,-0.28,567.87,22.92
2010-11-03,"3,044.02","3,030.99","3,069.07","3,017.10","1,898,480.32","24,396,788.46",,-14.45,-0.47,553.42,22.34
2010-11-04,"3,035.37","3,086.94","3,087.42","3,035.37","1,768,570.96","22,810,307.10",,55.95,1.85,609.37,24.60
2010-11-05,"3,129.87","3,129.50","3,142.59","3,105.92","2,119,558.03","27,317,838.71",,42.56,1.38,651.93,26.31
2010-11-08,"3,140.40","3,159.51","3,160.70","3,124.09","2,054,179.60","25,924,202.32",,30.02,0.96,681.94,27.52
2010-11-09,"3,159.02","3,135.00","3,159.02","3,110.34","1,924,557.46","24,808,937.73",,-24.51,-0.78,657.43,26.54
2010-11-10,"3,120.44","3,115.36","3,124.26","3,093.88","1,850,524.23","24,897,689.09",,-19.64,-0.63,637.79,25.74
2010-11-11,"3,108.51","3,147.74","3,186.72","3,102.77","2,102,747.43","28,698,444.89",,32.39,1.04,670.18,27.05
2010-11-12,"3,121.92","2,985.44","3,150.15","2,975.16","2,330,849.58","29,840,591.36",,-162.31,-5.16,507.87,20.50
2010-11-15,"2,984.87","3,014.41","3,016.13","2,939.68","1,531,524.48","19,709,409.54",,28.98,0.97,536.84,21.67
2010-11-16,"3,007.64","2,894.54","3,007.64","2,885.75","1,710,893.73","22,167,419.04",,-119.88,-3.98,416.97,16.83
2010-11-17,"2,852.48","2,838.86","2,891.05","2,824.12","1,237,802.61","15,870,199.31",,-55.68,-1.92,361.29,14.58
2010-11-18,"2,855.61","2,865.45","2,873.70","2,827.18","1,022,261.82","12,777,055.24",,26.60,0.94,387.88,15.66
2010-11-19,"2,879.66","2,888.57","2,888.75","2,806.64","1,237,784.60","15,577,507.66",,23.11,0.81,411.00,16.59
2010-11-22,"2,861.61","2,884.37","2,904.97","2,852.77","1,271,177.16","16,268,547.87",,-4.19,-0.15,406.80,16.42
2010-11-23,"2,872.17","2,828.28","2,872.17","2,791.58","1,163,119.56","14,507,950.56",,-56.09,-1.94,350.71,14.16
2010-11-24,"2,794.86","2,859.94","2,861.49","2,794.86","1,161,562.38","14,788,163.30",,31.65,1.12,382.37,15.43
2010-11-25,"2,875.86","2,898.26","2,901.68","2,856.96","1,316,084.53","16,718,548.91",,38.32,1.34,420.69,16.98
2010-11-26,"2,890.29","2,871.70","2,894.42","2,851.96","1,108,661.91","14,356,392.79",,-26.56,-0.92,394.13,15.91
2010-11-29,"2,861.15","2,866.36","2,878.83","2,841.80","1,024,525.42","13,397,262.05",,-5.34,-0.19,388.79,15.69
2010-11-30,"2,863.41","2,820.18","2,881.16","2,758.92","1,393,248.63","17,308,502.17",,-46.18,-1.61,342.61,13.83
2010-12-01,"2,810.54","2,823.45","2,834.20","2,795.81","812,632.96","10,425,788.71",,3.27,0.12,345.88,13.96
2010-12-02,"2,860.46","2,843.61","2,870.81","2,841.47","1,041,957.55","13,221,637.18",,20.16,0.71,366.04,14.77
2010-12-03,"2,846.73","2,842.43","2,853.40","2,822.74","835,210.10","10,592,690.56",,-1.18,-0.04,364.86,14.73
2010-12-06,"2,850.38","2,857.18","2,871.41","2,831.70","897,730.55","11,083,235.73",,14.75,0.52,379.61,15.32
2010-12-07,"2,843.77","2,875.86","2,884.53","2,809.11","867,854.97","11,126,669.77",,18.68,0.65,398.29,16.08
2010-12-08,"2,868.73","2,848.55","2,880.56","2,843.94","867,073.79","11,022,718.09",,-27.32,-0.95,370.98,14.97
2010-12-09,"2,837.62","2,810.95","2,854.70","2,808.51","946,225.52","10,874,783.12",,-37.60,-1.32,333.38,13.46
2010-12-10,"2,798.74","2,841.04","2,850.42","2,792.52","804,961.08","9,820,306.32",,30.09,1.07,363.47,14.67
2010-12-13,"2,850.33","2,922.95","2,923.77","2,847.66","1,288,784.68","15,994,959.43",,81.91,2.88,445.39,17.98
2010-12-14,"2,928.30","2,927.08","2,933.41","2,912.42","1,209,449.36","15,296,733.71",,4.12,0.14,449.51,18.14
2010-12-15,"2,927.26","2,911.41","2,939.05","2,905.65","1,094,624.89","14,337,018.37",,-15.66,-0.54,433.85,17.51
2010-12-16,"2,908.87","2,898.14","2,921.28","2,891.86","876,063.13","10,977,005.18",,-13.28,-0.46,420.57,16.98
2010-12-17,"2,896.77","2,893.74","2,898.81","2,881.00","736,771.36","9,385,708.68",,-4.40,-0.15,416.17,16.80
2010-12-20,"2,901.47","2,852.92","2,911.56","2,804.56","1,137,554.95","14,660,540.20",,-40.82,-1.41,375.35,15.15
2010-12-21,"2,857.59","2,904.12","2,908.17","2,846.63","1,068,256.23","13,646,536.75",,51.20,1.79,426.55,17.22
2010-12-22,"2,910.73","2,877.90","2,917.20","2,867.05","983,255.57","12,606,739.75",,-26.21,-0.90,400.33,16.16
2010-12-23,"2,874.20","2,855.22","2,893.71","2,849.84","890,024.88","10,937,294.06",,-22.68,-0.79,377.65,15.24
2010-12-24,"2,841.35","2,835.16","2,853.49","2,813.50","812,168.48","9,588,675.63",,-20.06,-0.70,357.59,14.43
2010-12-27,"2,842.81","2,781.40","2,876.81","2,774.54","978,072.78","12,339,014.83",,-53.76,-1.90,303.83,12.26
2010-12-28,"2,768.03","2,732.99","2,775.15","2,730.41","843,326.32","9,699,063.26",,-48.41,-1.74,255.42,10.31
2010-12-29,"2,735.48","2,751.53","2,753.03","2,721.48","639,412.78","7,620,288.29",,18.54,0.68,273.96,11.06
